도서관명,주소,전화번호,팩스번호,위도,경도,홈페이지,휴관일,도서관코드,운영시간,도서수
철원교육도서관,강원도 철원군 철원읍 금학로273번길 21-14,033-455-6928,033-455-4937,38.2106209,127.2122376,http://lib.gwe.go.kr/cwlib/,"매주 월요일 / 국경일(일요일 제외), 기타 관장이 필요하다고 지정하는 날",142018,"평일 : 09:00 ~ 19:00, 주말 : 09:00 ~ 18:00",112750
청계 참고운 작은도서관,경기도 의왕시 안양판교로 232,031-345-3285,-,37.3885035,126.995965,http://www.uwlib.or.kr/,"매주 토요일, 일요일 / 법정공휴일",141214,-,26598
청덕도서관,경기도 용인시 기흥구 구성1로 44,031-284-1763,031-284-1768,37.292608,127.1458667,http://lib.yongin.go.kr/cheongdeok/,"매월 둘째주, 넷째주 월요일 / 명절(신정, 설연휴, 추석연휴), 법정공휴일, 도서관의 특별한 사정으로 인한 휴관",141564,평일 - 09:00~18:00(어린이자료실) / 22:00(종합자료실) 주말 - 09:00~17:00,75019
청림동 찬내작은도서관,경상북도 포항시 남구 정몽주로879번길 9-1,054-291-6454,-,35.99286,129.40438,http://phlib.pohang.go.kr/,"매주 월요일, 일요일 / 법정공휴일",147123,-,6898
청림동 푸른숲작은도서관,"경상북도 포항시 남구 동해안로 6001, 청림마을 독서실 2층",054-292-0129,-,35.9926071,129.410481,http://phlib.pohang.go.kr/,"매주 월요일, 일요일 / 법정공휴일",147087,-,8574
청산작은도서관,경기도 연천군 아우라지길 9,031-835-3644,-,38.0322863,127.108779,http://library.yeoncheon.go.kr/,"매주 월요일, 일요일 / 공휴일",141250,-,19757
청수도서관,서울특별시 성북구 보국문로16가길 20,02-2038-4423,070-4324-5396,37.6117293,127.010749,https://www.sblib.seoul.kr/,"매주 월요일 / 일요일을 제외한 법정공휴일, 도서관 사정에 의해 관장이 따로 정한 날",111437,09:00~18:00,38778
청주강내도서관,충북 청주시 흥덕구 강내면 가로수로 568,043-201-4045,043-201-4049,36.6283436,127.413699,http://library.cheongju.go.kr/lib-gn/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143128,화~금 09:00~22:00/토~일 09:00~18:00,84485
청주기적의도서관,충청북도 청주시 서원구 구룡산로 356,043-283-1845,043-283-1847,36.6180108,127.4833992,http://library.cheongju.go.kr/lib-ml/index.do,"매주 월요일 / 어린이날·일요일을 제외한 법정공휴일 (단, 일요일과 중복되는 설·추석 연휴는 휴관), 장서점검, 시설보수 등 도서관 사정에 의한 임시휴관",143023,09:00~18:00,64490
청주상당도서관,충북 청주시 상당구 대성로 195,043-201-4103,043-201-4119,36.6427997,127.4912789,http://library.cheongju.go.kr/lib-sd/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143060,평일 9:00-22:00 주말 9:00-18:00,126605
청주서원도서관,충북 청주시 서원구 분평로 35,043-201-4186,043-201-4199,36.6087159,127.4886413,http://library.cheongju.go.kr/lib-sw/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143086,09:00~22:00,115594
청주시립도서관,충북 청주시 상당구 용암로 55,043-201-4074,043-201-4089,36.6124884,127.5058194,http://library.cheongju.go.kr/lib-cj/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143022,09:00-22:00(주말 및 일부 자료실 09:00-18:00),291951
청주신율봉어린이도서관,충북 청주시 흥덕구 신율로153번길 16,043-201-4225,043-201-4229,36.631442,127.4468251,http://library.cheongju.go.kr/lib-sy/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143029,09:00~18:00,75195
청주오송도서관,충북 청주시 흥덕구 오송읍 오송생명1로 180,043-201-4167,043-201-4179,36.6350215,127.3232938,http://library.cheongju.go.kr/lib-os/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143123,-,102159
청주오창도서관,충북 청주시 청원구 오창읍 두릉유리로 1141-10,043-201-4142,043-201-4159,36.7426335,127.4548817,http://library.cheongju.go.kr/lib-oc/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143063,"화~금 : 09~22시  토,일 : 09~18시",98243
청주오창호수도서관,충북 청주시 청원구 오창읍 오창공원로 102,043-201-4232,043-201-4249,36.7127511,127.4236715,http://library.cheongju.go.kr/lib-hs/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143126,09:00~22:00,115817
청주옥산도서관,충북 청주시 흥덕구 옥산면 오산5길 10,043-201-4156,043-201-4158,36.6661019,127.3693273,http://library.cheongju.go.kr/lib-ok/index.do,"매주 월요일 / 일요일을 제외한 공휴일, 기타 도서관장이 지정 공고하는 날",143020,9시~22시(토.일:9시~18시),74388
청주청원도서관,충북 청주시 청원구 사뜸로61번길 88-14,043-201-4129,043-201-4139,36.666181,127.4749188,http://library.cheongju.go.kr/lib-cw/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143027,평일 09:00~22:00 / 주말 09:00~18:00,145565
청주흥덕도서관,충북 청주시 흥덕구 증안로90번길 34,043-201-4208,043-201-4219,36.6349497,127.4313721,http://library.cheongju.go.kr/lib-hd/index.do,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,143028,평일09:00~22:00/주말09:00~18:00,131986
청하면 해아작은도서관,경상북도 포항시 북구 청하면 청하로 247,054-231-6799,-,36.2014522,129.340444,http://phlib.pohang.go.kr/,"매주 월요일, 일요일 / 법정공휴일",147135,-,4966
초지작은도서관,경기도 안산시 단원구 동산로 253,031-402-1095,-,37.3248604,126.8084607,https://lib.iansan.net/,매주 월요일 / 국경일(법정공휴일),141476,-,10952
추부도서관,충청남도 금산군 추부면 하마전로 31,041-750-2955,041-751-6732,36.1909288,127.4700975,http://library.geumsan.go.kr/,매주 일요일,144068,-,52518
춘성교육도서관,강원도 춘천시 신북읍 신샘밭로 359-32,033-242-6636,033-243-6637,37.9273184,127.7506508,http://lib.gwe.go.kr/cslib/,"매주 월요일 / 법정공휴일, 교육도서관 및 기타 사정으로 교육도서관이 정하는 날",142019,08:00~23:00,100187
춘천교육문화관,강원도 춘천시 중앙로107번길 17,033-258-2500,033-251-8387,37.8757842,127.7241858,http://lib.gwe.go.kr/kleic/,"매주 월요일 / 정부가 정한 공휴일, 기타 관장이 임시로 정한 날",142021,08:00-23:00,357121
충북학생교육문화원,충청북도 청주시 청원구 공항로287번길 56,043-229-2600,043-532-8264,36.6828517,127.4799929,http://www.cbsec.go.kr/,매주 일요일 / 관공서 공휴일,143014,09:00~18:00,111451
충주중원도서관,충청북도 충주시 주덕읍 창전길 221,043-846-0629,043-852-2287,36.97246,127.7862678,http://www.jwlib.go.kr/,"매월 첫째주, 셋째주 월요일 / 국가공휴일",143008,08:00 ~ 22:00,95470
충주학생회관,충청북도 충주시 호암대로 50,043-848-2268,043-844-9063,36.9549462,127.931265,http://www.cjsh.go.kr/,"매월 첫째주, 셋째주 월요일 / 1월 1일, 설날 및 추석연휴, 일요일을 제외한 관공서의 공휴일, 공사 등으로 운영이 불가피한 경우",143012,09:00~22:00,126980
충청남도남부평생학습관,충청남도 논산시 부창로 71,041-730-7744,041-730-7759,36.1965685,127.0861139,http://www.cnbl.or.kr/,"매주 월요일 / 국경일, 정부에서 지정하는 공휴일, 학습관 사정으로 인한 휴관일",144004,08:00~22:00,241446
충청남도서부평생학습관,충청남도 서산시 동서1로 41-4,041-661-8310,041-668-5243,36.770175,126.4645875,http://www.csbl.or.kr/,매주 월요일 / 법정공휴일,144009,08:00~22:00,214993
충청남도학생교육문화원,충청남도 천안시 동남구 옛농고1길 41,041-904-8445,041-904-8455,36.8094135,127.1568306,https://www.cnsec.or.kr/,"매주 월요일 / 국경일, 정부에서 지정하는 공휴일, 학습관 사정으로 인한 휴관일",144015,08:00-21:00,214060
충청북도중앙도서관,충청북도 청주시 서원구 충렬로 19,043-276-8305,043-274-4591,36.632765,127.477825,http://www.cbjalib.go.kr/,"매월 첫째주, 셋째주 월요일 / 1월 1일, 설날 및 추석 연휴, 일요일을 제외한 관공서의 공휴일(단, 공휴일이 일요일과 중복될 경우 개관함), 공사 등으로 운영이 불가피한 경우",143013,07:00-23:00,629479
칠암도서관,경상남도 김해시 활천로285번길 14,055-330-4591,055-330-4589,35.244641,128.910439,http://lib.gimhae.go.kr/,매월 마지막주 월요일 / 법정공휴일(임시공휴일 포함),148039,9:00~23:00,213359
캐슬작은도서관,"경상남도 김해시 가야로451번길 9, 롯데캐슬1단지아파트 관리동 2층",055-334-4822,-,35.242284,128.884509,http://lib.gimhae.go.kr/03city/07_09_01.asp,"매주 월요일 / 법정공휴일, 임시공휴일",148058,-,8114
태백교육도서관,강원도 태백시 태백로 1126,033-553-1237,033-553-1230,37.1578745,128.989316,http://lib.gwe.go.kr/tblib/,"매주 월요일 / 관공서 공휴일, 교육도서관 사정으로 인하여 관장이 필요하다고 인정하는 경우",142023,"평일 9:00-19:00, 주말 9:00-18:00",148102
통영시립도서관,경상남도 통영시 무전3길 29,055-650-2630,055-650-2639,34.8618204,128.424713,http://www.tongyeonglib.or.kr/,매주 월요일 / 법정공휴일,148100,2010.08.20,102390
통영시립산양도서관,경상남도 통영시 산양읍 둔전길 155,055-650-2500,055-650-2509,34.8028677,128.393474,http://www.tongyeonglib.or.kr/,매주 월요일 / 법정공휴일,148038,"평일 09:00~22:00, 토,일,공휴일 09:00~18:00",130815
통영시립욕지도서관,경상남도 통영시 욕지면 중촌길 203,055-650-4580,055-650-4581,34.6367834,128.263369,http://www.tongyeonglib.or.kr/,매주 월요일 / 법정공휴일,148044,09:00~18:00,54487
통영시립충무도서관,경상남도 통영시 용남면 기호바깥길 7-87,055-650-2640,055-650-2649,34.8732994,128.420478,http://www.tongyeonglib.or.kr/,매주 금요일 / 법정공휴일,148238,-,71810
파주시립중앙도서관,경기도 파주시 쇠재로 33,031-940-5661,031-940-5649,37.7500482,126.770764,http://www.pajulib.or.kr/,"매월 첫째주, 셋째주 월요일, 다섯째주 월요일 / 일요일을 제외한 법정공휴일",141082,"08:00~24:00(공부방), 09:00~22:00(종합자료실) 09:00~19:00(어린이책나라,디지털자료실)",324231
판암도서관,대전광역시 동구 옥천로180번길 20,042-259-7071,042-272-7605,36.3164497,127.4607732,http://lib.donggu.go.kr/html/library/panamlib/,"매주 월요일, 국경일 / 기타 원장이 필요하다고 인정되는 경우",130004,09:00 ~ 18:00,43873
판타스틱 큐브,경기도 부천시 길주로 210,-,-,37.503394,126.765962,http://bcsl.go.kr/,-,341200,-,13479
팔판작은도서관,"경상남도 김해시 덕정로 68, 팔판마을e그린3차아파트 관리동 지하1층",055-312-9822,-,35.179286,128.792246,http://lib.gimhae.go.kr/03city/07_20_02.asp,"매주 일요일 / 법정공휴일, 임시공휴일",148074,-,9323
평창교육도서관,강원도 평창군 평창읍 평창중앙로 83-17,033-332-2615,033-334-2907,37.3696066,128.3943975,http://lib.gwe.go.kr/plib/,"매주 월요일 / 관공서의 공휴일, 기타 관장이 임시로 정하는 날",142024,"종합자료실 화~금 09:00~19:00,  토~일 09:00~18:00 / 디지털자료실 09:00~18:00 / 열람실 08:00~23:00",127891
평택시립도서관,경기도 평택시 비전로 27,031-8024-5553,031-8024-5459,36.9958544,127.0937084,http://www.ptlib.go.kr/sllib/,"매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141031,평) 09:00~22:00 (종합자료실 09:00~22:00) / 주) 09:00~18:00 / 열람실 08;00~24:00,363997
평택시립세교도서관,경기도 평택시 은실고가길 180,031-8024-5445,031-682-7201,37.0047507,127.0680239,http://www.ptlib.go.kr/sglib/,"매주 월요일, 일요일 / 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141589,-,22937
평택시립안중도서관,경기도 평택시 안중읍 서동대로 1531,031-8024-8344,031-8024-8349,36.9896318,126.919648,http://www.ptlib.go.kr/ajlib/,"매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141084,"오전 9시~오후10시 단, 아동실제외(주말 오전9시~오후6시)",267016
평택시립오성도서관,경기도 평택시 오성면 오성새싹길 3,031-8024-8565,031-8024-8569,37.0104751,126.980303,http://www.ptlib.go.kr/oslib/,"매주 월요일, 일요일 / 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141514,10:00~19:00,43652
평택시립장당도서관,경기도 평택시 장당길 116,031-8024-7465,031-8024-7469,37.0514017,127.0640751,http://www.ptlib.go.kr/jdlib/,"매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141513,종합자료실 9:00~22:00 (주말 9:00~18:00) / 어린이자료실 9:00~18:00 / 학습실 8:00~24:00,118422
평택시립지산초록도서관,경기도 평택시 지산로 48,031-8024-7451,031-8024-7459,37.0789243,127.0603369,http://www.ptlib.go.kr/jslib/,"매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141103,09:00-22:00,181811
평택시립진위도서관,경기도 평택시 진위면 진위서로 137,031-8024-7474,031-8024-7349,37.1067112,127.0736811,http://www.ptlib.go.kr/jwlib/,"매주 월요일, 일요일 / 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141580,-,42876
평택시립청북도서관,경기도 평택시 청북읍 안청로2길 60,031-8024-8580,-,37.017143,126.9175348,http://www.ptlib.go.kr/small/,"매주 월요일, 일요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날",141569,"월-금 10:00~19:00, 토 09:00~18:00",30103
평택시립팽성도서관,경기도 평택시 팽성읍 안정로95번길 15-25,031-8024-5481,031-8024-5489,36.9648641,127.0516539,http://www.ptlib.go.kr/pslib/,"매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날",141016,"열람실 08시-24시 / 자료실 09시-22시(평일), 09시-18시(주말)",185788
포곡도서관,경기도 용인시 처인구 포곡읍 포곡로278번길 8,031-324-4631,-,37.2789044,127.2326774,http://lib.yongin.go.kr/pogok/,"매월 첫째주, 셋째주 월요일 / 명절(신정, 설연휴, 추석연휴), 법정공휴일(열람실만 개방), 도서관의 특별한 사정으로 인한 휴관",141110,-,176542
포승작은도서관,경기도 평택시 포승읍 여술로 47,031-8024-8570,-,36.9883653,126.845691,http://www.ptlib.go.kr/small/,"매주 월요일, 일요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날",141515,-,25847
포천시립중앙도서관,경기도 포천시 신북면 중앙로207번길 26,031-538-3911,031-538-3925,37.9053026,127.206376,https://lib.pocheon.go.kr/center/,매월 마지막주 금요일 / 법정공휴일,141333,9:00~24:00,113006
포항시립대잠도서관,경상북도 포항시 남구 시청로 1,054-270-5680,054-270-5874,36.0192317,129.343568,http://phlib.pohang.go.kr/,"매월 첫째주, 셋째주 월요일 / 토요일, 일요일을 제외한 법정공휴일",147061,"9~22, 9~18(토,일,공휴일)",119092
포항시립동해석곡도서관,경상북도 포항시 남구 동해면 일월로41번길 19,054-270-4625,054-272-3596,35.9908951,129.437424,http://phlib.pohang.go.kr/,"매월 둘째, 넷째 월요일 / 토요일, 일요일을 제외한 법정공휴일",147073,-,48872
포항시립어린이영어도서관,경상북도 포항시 남구 뱃머리길 39,054-270-4384,054-277-4387,36.006965,129.35568,http://phlib.pohang.go.kr/,"매주 일요일 / 토요일, 일요일을 제외한 법정공휴일",147157,-,25352
포항시립영암도서관,경상북도 포항시 남구 상공로 46번길 11,054-281-0009,054-275-3689,36.0127761,129.357763,http://phlib.pohang.go.kr/,"매월 둘째주, 넷째주 월요일 / 토요일, 일요일을 제외한 법정공휴일",147037,"평일 9시~22시, 주말 및 공휴일 9시 ~18시/ 열람실 8시~22시",170854
